open_time,open,high,low,close,volume
1705190400000,43058.55,43288.0,41943.13,41965.49,690.85042
1705276800000,41956.19,43760.0,41941.65,42998.93,2486.40587
1705363200000,42998.92,43990.99,42646.22,43580.43,1533.09987
1705449600000,43580.43,43642.51,42848.43,43406.14,704.05778
1705536000000,43406.14,43915.11,41222.0,41856.01,1361.25306
1705622400000,41859.97,42694.12,40865.67,42234.87,858.45353
1705708800000,42223.86,42339.6,41957.38,42166.01,273.17122
1705795200000,42166.01,42419.51,41962.85,42071.01,300.01559
1705881600000,42066.78,42158.41,40120.0,40221.26,1026.1655
1705968000000,40234.9,40738.46,39178.94,40547.2,843.62766
1706054400000,40546.28,41200.0,40060.01,40645.98,558.87068
1706140800000,40645.98,40969.64,40271.9,40633.81,459.74106
1706227200000,40638.44,42679.0,40500.8,42248.0,1043.9717
1706313600000,42248.02,42648.99,41915.0,42595.5,272.828
1706400000000,42599.0,43294.0,42130.02,42486.85,525.18226
1706486400000,42494.74,43790.69,42331.4,43741.95,506.17111
1706572800000,43741.95,44328.52,43183.73,43420.0,554.05511
1706659200000,43411.77,44226.3,42813.0,43107.88,607.41242
1706745600000,43107.01,43808.07,42439.68,43623.52,470.07172
1706832000000,43625.0,43987.62,43137.96,43731.99,404.90558
1706918400000,43732.0,43900.0,43428.47,43550.0,188.29082
1707004800000,43557.16,43691.39,42870.95,43222.65,216.61101
1707091200000,43223.47,44132.89,42917.54,43493.33,467.96867
1707177600000,43493.34,44012.44,43314.61,43729.29,341.72839
1707264000000,43732.19,44937.53,43528.48,44889.0,487.8054
1707350400000,44893.61,46405.41,44880.66,46148.67,641.48582
1707436800000,46148.67,48850.0,46083.45,47884.72,823.20187
1707523200000,47885.66,48942.0,47700.0,48554.66,338.20677
1707609600000,48554.66,49359.99,48381.64,49170.0,347.35166
1707696000000,49170.0,51185.17,48712.0,50873.65,751.59295
1707782400000,50860.0,51449.54,48916.13,50365.0,745.85733
1707868800000,50364.02,52626.84,49789.09,52468.44,989.00932
1707955200000,52468.45,53806.49,52377.0,52944.59,861.63126
1708041600000,52927.03,53650.0,52642.67,53317.42,483.85219
1708128000000,53317.42,53371.16,51997.45,53004.56,319.67092
1708214400000,53004.75,53435.0,52333.0,53181.02,359.40883
1708300800000,53187.56,53722.21,52900.0,53057.71,510.31511
1708387200000,53059.79,54086.36,51953.89,53509.75,854.52022
1708473600000,53512.98,53598.4,51840.0,53132.06,533.21342
1708560000000,53123.54,53340.39,52284.38,52648.97,490.63372
1708646400000,52648.97,52892.84,51873.25,52057.34,426.74127
1708732800000,52061.42,53089.0,51921.87,52952.02,165.06183
1708819200000,52952.01,53321.2,52658.04,53078.11,264.61107
1708905600000,53078.11,56184.13,52293.61,55840.59,744.41014
1708992000000,55828.71,59420.24,55803.32,58953.44,1074.21016
1709078400000,58961.07,66212.26,58571.15,65049.11,2867.16326
1709164800000,65045.25,65057.7,60407.21,61166.62,1440.99287
1709251200000,61152.77,63125.36,60800.0,62399.67,390.86013
1709337600000,62393.57,62446.01,61585.48,62004.14,237.73354
1709424000000,62004.14,63230.12,61338.61,63100.35,352.3239
1709510400000,63110.89,68452.52,62366.66,68193.9,1145.24096
1709596800000,68193.89,69081.09,59325.93,63754.97,1517.56579
1709683200000,63748.83,67643.16,62817.74,66083.72,846.1448
1709769600000,66098.02,67960.38,65576.34,66832.26,347.93913
1709856000000,66838.92,69896.09,66071.28,68011.38,600.35724
1709942400000,68011.38,68449.99,67723.1,68206.06,181.72567
1710028800000,68206.06,69727.94,68095.25,68939.98,479.33849
1710115200000,68924.67,72659.99,67116.0,71987.92,760.54358
1710201600000,71972.39,72985.0,68710.98,71423.69,539.84184
1710288000000,71416.75,73402.32,71300.0,72981.66,479.12404
1710374400000,72989.0,73667.0,68650.68,71432.31,968.48436
1710460800000,71442.0,72424.23,65540.0,69388.57,741.73684
1710547200000,69399.99,69970.01,64788.0,65246.61,355.60734
1710633600000,65261.57,68763.62,64500.0,68286.26,209.86925
1710720000000,68285.71,68788.9,66524.88,67469.48,421.22979
1710806400000,67482.98,67969.03,61395.55,61836.63,1292.51126
1710892800000,61779.85,67559.31,60686.03,67346.21,1593.44405
1710979200000,67356.74,67640.03,64274.71,65159.09,739.63504
1711065600000,65170.43,66246.32,61831.0,63321.64,632.34484
1711152000000,63339.06,65325.77,62549.99,63352.03,231.81631
1711238400000,63352.01,65900.0,63010.01,65491.58,253.34229
1711324800000,65469.75,69596.5,64655.74,68535.0,341.14243
1711411200000,68533.75,70120.0,68044.17,68601.0,187.02149
1711497600000,68606.92,70707.04,68114.07,69359.16,237.83944
1711584000000,69391.18,71478.0,68800.88,70687.97,167.49265
1711670400000,70702.18,70800.0,69024.05,69822.76,129.12663
1711756800000,69833.97,70279.99,69562.34,69591.3,51.01678
1711843200000,69606.35,71371.49,69576.63,71289.94,106.96991
1711929600000,71289.93,71289.93,68003.07,69707.86,177.42492
1712016000000,69707.86,69724.21,64612.31,65493.13,333.48855
1712102400000,65468.36,66877.61,64534.14,65972.46,150.80655
1712188800000,65971.83,69219.22,65062.19,68472.23,241.5102
1712275200000,68489.66,68743.18,66000.0,67836.56,287.1434
1712361600000,67827.33,69619.84,67470.01,68868.36,86.87298
1712448000000,68870.96,70262.41,68812.65,69330.05,122.98704
1712534400000,69300.01,72622.36,69032.26,71580.62,269.66536
1712620800000,71581.53,71693.65,68250.0,69164.8,322.01436
1712707200000,69138.79,71070.0,67577.63,70593.97,218.23561
1712793600000,70578.48,71222.01,69577.46,70014.58,198.52863
1712880000000,70014.56,71206.65,65375.42,67211.35,219.31179
1712966400000,67211.35,68016.37,60719.55,64044.37,257.47075
1713052800000,63974.46,65912.43,62216.9,65762.47,152.60652
1713139200000,65777.78,66900.2,62421.43,63492.92,229.37056
1713225600000,63506.46,64394.78,61666.01,63869.25,252.65308
1713312000000,63854.34,64540.0,59774.42,61305.34,224.70424
1713398400000,61312.75,64091.69,60851.39,63448.47,209.87423
1713484800000,63462.69,65421.68,59666.99,63796.78,323.65888
1713571200000,63816.44,65381.41,63106.19,64927.21,138.06209
1713657600000,64927.2,65655.28,64245.29,64901.03,75.41964
1713744000000,64921.4,67100.0,64512.1,66684.63,153.21275
1713830400000,66696.49,67049.42,65726.71,66254.49,130.13655
1713916800000,66246.43,66905.89,63553.44,64222.09,176.78843
1714003200000,64240.69,65201.14,62775.6,64446.08,150.49273
1714089600000,64464.18,64750.0,63316.87,63780.77,143.81769
1714176000000,63780.78,63920.06,62444.0,63450.0,125.56769
1714262400000,63456.48,64315.58,62802.43,63123.22,111.37479
1714348800000,63077.71,64230.0,61838.32,63893.98,123.16505
1714435200000,63890.21,64746.98,59289.83,60727.69,220.06351
1714521600000,60769.55,60926.22,56617.03,58434.44,240.13851
1714608000000,58445.43,59647.05,57026.64,59135.0,167.21701
1714694400000,59131.76,63318.59,58000.0,62867.3,172.42379
1714780800000,62896.6,64522.42,62300.0,63900.0,107.39947
1714867200000,63900.0,64653.46,62913.04,64037.98,85.48263
1714953600000,64043.71,65490.37,62750.01,63184.74,121.84691
1715040000000,63205.22,64392.6,62250.0,62356.77,99.99893
1715126400000,62356.77,63333.33,60951.0,61262.0,118.4048
1715212800000,61261.98,63411.71,60691.87,63077.54,101.76185
1715299200000,63078.53,63457.04,60233.8,60830.44,124.42729
1715385600000,60836.01,61550.4,60538.47,60888.78,48.39962
1715472000000,60861.15,61874.99,60677.78,61536.42,75.00661
1715558400000,61544.0,63441.66,60822.53,62973.42,139.45536
1715644800000,62973.43,63129.99,61186.41,61600.76,108.43587
1715731200000,61619.97,66412.45,61392.96,66212.79,152.19468
1715817600000,66261.15,66700.0,64620.0,65222.07,99.54313
1715904000000,65221.41,67425.97,65097.2,67000.67,80.55207
1715990400000,67011.57,67343.05,66600.0,66882.65,63.93789
1716076800000,66884.23,67655.0,65890.0,66281.1,76.65053
1716163200000,66281.1,71394.94,66071.28,71335.44,226.69599
1716249600000,71350.0,71814.8,69190.0,70181.05,149.46699
1716336000000,70186.5,70636.29,68593.8,69193.53,102.92358
1716422400000,69194.77,70100.0,66416.83,68025.0,119.72067
1716508800000,68031.2,69276.66,66692.4,68625.97,88.24277
1716595200000,68621.19,69633.33,68572.08,69331.23,36.95018
1716681600000,69331.45,69572.59,68260.01,68530.91,29.83612
1716768000000,68539.31,70667.0,68323.8,69483.0,98.22693
1716854400000,69489.62,69622.0,67339.95,68430.94,81.11876
1716940800000,68443.14,68951.99,67222.0,67735.37,55.75302
1717027200000,67718.77,69520.0,67202.59,68384.69,71.33575
1717113600000,68406.75,69065.16,66762.7,67584.95,93.25737
1717200000000,67615.82,67936.0,67500.0,67846.48,32.04595
1717286400000,67834.66,68491.99,67350.01,67857.14,55.97664
1717372800000,67850.25,70293.95,67700.0,68862.39,91.05702
1717459200000,68862.4,71079.81,68619.38,70600.64,92.63886
1717545600000,70584.85,71788.0,70467.0,71138.29,91.53327
1717632000000,71157.58,71698.99,70230.25,70869.1,60.5849
1717718400000,70848.11,72000.0,68568.62,69433.17,136.93581
1717804800000,69399.0,69634.25,69114.0,69396.02,31.04731
1717891200000,69388.4,69919.02,69233.0,69728.55,38.42729
1717977600000,69721.92,70246.13,69265.24,69646.64,83.42014
1718064000000,69628.75,69672.59,66227.34,67474.59,178.89214
1718150400000,67461.06,70100.0,67070.0,68362.8,235.4211
1718236800000,68389.99,68510.0,66437.0,66974.75,116.85637
1718323200000,66955.23,67516.44,65310.0,66243.3,92.8793
1718409600000,66237.86,66620.01,66036.36,66401.76,30.81513
1718496000000,66403.45,67140.84,66223.51,66872.85,37.93002
1718582400000,66847.4,67501.89,65399.91,66763.62,90.99435
1718668800000,66701.81,66794.02,64360.01,65457.12,176.75571
1718755200000,65441.39,65974.8,64974.56,65289.7,69.06575
1718841600000,65259.6,66580.0,64684.15,64971.15,101.54447
1718928000000,64991.72,65182.09,63504.98,64232.55,87.35615
1719014400000,64251.75,64609.99,64030.01,64345.82,18.89119
1719100800000,64372.74,64610.13,63315.03,63323.38,21.06829
1719187200000,63345.6,63489.89,58556.75,60389.96,160.91583
1719273600000,60370.23,62487.9,60330.01,61890.93,95.01482
1719360000000,61890.92,62574.26,60834.26,60987.08,54.36387
1719446400000,60975.35,62455.55,60739.73,61746.12,63.44396
1719532800000,61797.0,62307.68,60150.0,60477.02,69.36467
1719619200000,60504.19,61268.84,60477.02,61028.82,28.24503
1719705600000,61041.73,63073.06,60770.01,62823.83,48.61555
1719792000000,62811.05,63885.91,62578.88,62976.79,74.8446
1719878400000,62961.17,63339.08,61911.46,62197.61,51.41741
1719964800000,62218.18,62365.45,59506.85,60309.87,81.74261
1720051200000,60309.87,60588.22,56743.58,57096.89,169.04625
1720137600000,57089.0,57585.79,53000.0,56655.33,315.48607
1720224000000,56665.43,58485.93,56069.05,58236.05,71.54947
1720310400000,58249.67,58470.57,55775.79,55903.4,122.73001
1720396800000,55903.76,58244.44,54346.86,56778.01,252.47469
1720483200000,56755.41,58300.0,56343.04,58062.85,124.98381
1720569600000,58087.99,60000.0,57228.92,57777.07,148.1433
1720656000000,57788.6,59545.83,57122.84,57410.15,135.34604
1720742400000,57420.42,58577.99,56643.29,57964.26,136.31599
1720828800000,57981.35,59886.0,57838.75,59275.14,132.53307
1720915200000,59263.71,61700.0,59243.08,60898.83,174.7779
1721001600000,60868.76,64908.23,60750.0,64766.09,296.61546
1721088000000,64753.18,65430.58,62455.47,65089.23,299.7945
1721174400000,65097.04,66140.85,63960.59,64178.44,182.64701
1721260800000,64165.2,65123.27,63250.0,63967.51,147.13076
1721347200000,63997.12,67325.99,63300.72,66599.82,170.47034
1721433600000,66606.5,67566.33,66212.01,67103.48,56.52497
1721520000000,67154.64,68299.99,65767.07,68086.14,114.73197
1721606400000,68100.0,68408.48,66444.0,67514.64,94.46977
1721692800000,67498.37,67708.22,65487.47,65973.75,111.19762
1721779200000,65979.28,67000.0,60936.39,65302.56,96.31215
1721865600000,65300.47,66127.24,63429.69,65778.45,65.69703
1721952000000,65806.65,68154.22,65715.78,67857.15,48.81723
1722038400000,67901.21,69360.47,66652.21,67899.43,80.37259
1722124800000,67809.2,68296.14,67074.07,68235.1,24.83711
1722211200000,68252.61,69999.0,66460.8,66821.72,76.79411
1722297600000,66780.02,66968.47,65302.21,66169.99,39.90852
1722384000000,66180.13,66844.0,64553.73,64640.66,47.59245
1722470400000,64640.65,65674.35,62348.01,65437.33,62.21354
1722556800000,65398.24,65632.7,61294.1,61541.51,68.46989
1722643200000,61541.51,62234.17,59912.49,60731.77,53.2828
1722729600000,60723.07,61270.34,57250.02,58213.02,57.60619
1722816000000,58198.75,58369.08,49157.32,54054.83,376.16749
1722902400000,54054.83,57093.32,54019.04,56098.59,39.12541
1722988800000,56141.43,58200.0,54605.08,55163.53,31.65734
1723075200000,55158.41,62751.63,54784.16,61735.76,44.37601
1723161600000,61741.42,61803.77,59610.4,60889.71,31.99774
1723248000000,60887.77,61514.17,60300.71,60981.23,12.01826
1723334400000,60988.64,61888.47,58388.04,58780.27,23.03775
1723420800000,58776.49,60739.72,57727.4,59408.78,38.22983
1723507200000,59390.97,61600.0,58488.88,60622.92,29.64311
1723593600000,60630.17,61800.6,58520.98,58749.13,32.46143
1723680000000,58749.39,59909.74,56100.0,57607.97,29.41001
1723766400000,57597.88,59867.25,57160.51,58916.64,29.55453
1723852800000,58923.62,59750.0,58846.87,59530.53,9.00255
1723939200000,59538.88,60305.55,58468.58,58486.84,20.72265
1724025600000,58488.0,59654.0,57895.16,59506.84,22.89539
1724112000000,59506.64,61423.57,58615.88,59029.09,40.08944
1724198400000,59022.49,61842.13,58817.0,61174.65,41.12063
1724284800000,61192.38,61422.0,59777.0,60379.66,34.24206
1724371200000,60382.8,64919.02,60363.75,64019.63,59.41987
1724457600000,64027.39,64477.0,63551.79,64160.0,28.43778
1724544000000,64155.94,65000.0,63800.0,64230.59,22.40248
1724630400000,64227.33,64475.81,62826.03,62860.93,35.99183
1724716800000,62842.85,63202.5,58104.0,59441.01,47.10904
1724803200000,59420.8,60253.57,57911.72,59063.14,46.30976
1724889600000,59094.51,61201.0,58752.8,59409.74,27.20117
1724976000000,59399.2,59961.0,57776.91,59187.43,30.4652
1725062400000,59164.22,59507.5,58812.59,59034.76,6.95669
1725148800000,59029.56,59105.34,57283.05,57429.35,30.02262
1725235200000,57370.59,59487.16,57213.25,59203.06,28.1585
1725321600000,59222.73,59879.0,57360.12,57577.88,24.16801
1725408000000,57565.63,58596.15,55727.11,58057.95,28.29503
1725494400000,58088.4,58400.86,55756.42,56271.51,25.51502
1725580800000,56274.05,57088.23,52616.29,54053.9,55.41971
1725667200000,54049.0,54927.86,53841.0,54247.04,11.49701
1725753600000,54265.91,55369.98,53725.0,54925.91,15.66469
1725840000000,54949.06,58154.04,54683.94,57093.36,27.48084
1725926400000,57125.21,58117.64,56479.27,57716.8,15.48526
1726012800000,57722.99,58076.92,55661.32,57418.6,20.1012
1726099200000,57444.02,58654.0,57375.53,58229.24,19.49361
1726185600000,58252.26,60882.31,57756.48,60605.51,29.83707
1726272000000,60611.17,60695.44,59342.74,60083.86,11.70394
1726358400000,60079.66,60473.46,58678.01,59241.77,10.28819
1726444800000,59229.12,59305.98,57618.1,58282.73,14.49859
1726531200000,58279.19,61404.01,57718.33,60386.82,26.93627
1726617600000,60396.14,61852.33,59277.0,61787.97,26.37915
1726704000000,61852.33,63922.23,61637.57,63009.58,28.92797
1726790400000,63043.06,64176.47,62421.49,63276.46,16.97851
1726876800000,63276.92,63616.66,62851.74,63449.41,4.60859
1726963200000,63510.25,64050.0,62450.0,63681.0,13.93285
1727049600000,63656.69,64789.21,62641.0,63400.19,17.70339
1727136000000,63424.34,64743.43,62782.56,64312.0,16.95549
1727222400000,64313.2,64851.18,63005.0,63230.37,16.7834
1727308800000,63214.39,65874.55,62799.98,65249.11,27.64607
1727395200000,65232.17,66606.14,64801.72,65838.93,19.52205
1727481600000,65877.89,66701.04,65400.0,65943.8,5.67694
1727568000000,65934.64,66140.16,65511.81,65724.15,5.46497
1727654400000,65677.33,65694.29,62977.57,63446.61,24.12506
1727740800000,63461.53,64226.2,60335.17,61049.09,21.03839
1727827200000,60980.96,62532.06,60180.94,60824.3,20.70421
1727913600000,60831.7,61639.4,60097.76,61062.42,22.51742
1728000000000,61051.82,62612.56,60788.0,62204.49,13.92696
1728086400000,62232.99,62506.98,60000.0,62194.05,8.6992
1728172800000,62217.79,63172.63,61954.58,62953.16,9.68098
1728259200000,62953.86,64599.29,62296.81,62391.45,14.61175
1728345600000,62387.17,63325.63,62028.52,62289.45,7.61748
1728432000000,62280.73,62673.63,60500.0,60818.69,13.86042
1728518400000,60823.32,61477.59,59158.18,60500.0,13.06695
1728604800000,60490.03,63577.56,60294.0,62718.56,13.53499
1728691200000,62725.16,63627.52,62683.71,63353.22,9.91531
1728777600000,63341.01,63427.63,62202.04,63000.34,7.5622
1728864000000,63019.71,66623.3,62612.24,66215.93,30.06514
1728950400000,66241.18,68061.76,64304.31,67254.09,31.35352
1729036800000,67294.61,68545.45,66910.0,67791.84,23.24609
1729123200000,67791.84,68115.43,66880.41,67597.58,20.20034
1729209600000,67572.66,69115.92,67366.25,68565.87,19.97301
1729296000000,68558.78,68813.46,68148.19,68510.89,5.40881
1729382400000,68524.45,69515.68,68251.98,69136.26,8.97313
1729468800000,69168.24,69633.0,67000.65,67533.33,14.13217
1729555200000,67536.21,67990.78,66764.7,67589.98,15.13127
1729641600000,67605.83,67605.83,65489.45,66927.04,16.73433
1729728000000,66885.1,69095.98,66733.98,68431.62,16.13307
1729814400000,68483.97,68902.02,65815.25,66973.96,20.77263
1729900800000,66896.5,67600.0,66625.0,67283.88,4.23534
1729987200000,67276.66,68518.77,67120.72,68205.17,6.95533
1730073600000,68250.27,70495.16,67763.0,70181.81,20.9868
1730160000000,70197.05,73894.0,70013.61,73038.15,35.83902
1730246400000,73038.59,73295.21,71852.4,72791.94,26.55571
1730332800000,72775.38,73155.43,70000.0,70800.0,20.56929
1730419200000,70784.6,71836.53,69069.87,69767.88,22.10728
1730505600000,69727.31,70154.87,69228.62,69618.97,6.8737
1730592000000,69636.35,69636.35,67766.58,69079.82,22.95632
1730678400000,69060.05,69764.7,67189.46,68181.13,20.00992
1730764800000,68166.76,70909.06,67823.52,69840.46,16.17802
1730851200000,69848.3,76846.37,69764.7,76083.17,66.70418
1730937600000,76114.45,77309.0,74841.59,76409.68,29.52394
1731024000000,76484.68,77299.27,75800.0,76658.09,20.26336
1731110400000,76642.08,77043.27,75880.59,76894.11,10.78048
1731196800000,76850.21,81577.0,76683.29,80425.68,44.24202
1731283200000,80449.57,89602.03,80261.11,88792.21,54.64207
1731369600000,88785.41,89950.0,82000.0,88001.96,62.56142
1731456000000,88003.1,93522.76,86277.23,90957.37,48.51087
1731542400000,90920.56,92342.38,86913.13,87541.07,30.91143
1731628800000,87532.78,92044.24,87343.52,91257.79,19.528
1731715200000,91312.96,91975.08,90393.47,90726.08,10.59836
1731801600000,90743.16,91599.8,88915.15,90018.95,11.00065
1731888000000,90029.2,92634.23,89515.51,90586.46,22.51407
1731974400000,90571.72,93999.0,90480.94,92333.33,16.42073
1732060800000,92362.22,94960.95,91595.43,94333.84,14.36196
1732147200000,94338.88,98976.32,94127.05,98424.24,25.66058
1732233600000,98423.16,99619.38,97216.42,98872.93,19.59445
1732320000000,98867.83,98907.83,97241.13,97825.73,7.4603
1732406400000,97780.2,98642.35,95898.91,98072.14,9.51746
1732492800000,98042.83,99000.0,92710.8,93122.74,14.38569
1732579200000,93105.53,95098.56,90478.88,91708.69,23.88992
1732665600000,91707.88,96968.89,91540.94,95697.42,11.32285
1732752000000,95604.95,96534.54,94500.0,95468.31,6.82352
1732838400000,95526.59,98424.1,95208.76,97356.23,7.52059
1732924800000,97315.71,97315.71,95924.32,96241.28,5.06917
1733011200000,96279.89,97666.05,95580.82,97010.85,6.05223
1733097600000,97020.58,97867.89,94300.0,95723.36,10.65642
1733184000000,95728.94,96176.71,93073.98,95409.94,13.60815
1733270400000,95391.23,98629.0,94285.71,98230.35,20.62676
1733356800000,98199.46,103435.28,91609.49,96489.22,54.39596
1733443200000,96431.35,100814.02,94569.55,98600.0,26.55111
1733529600000,98695.11,99259.49,96167.0,97733.7,9.06056
1733616000000,97733.42,98728.25,96156.42,98544.84,17.77981
1733702400000,98556.5,98824.51,92263.83,95474.43,35.08026
1733788800000,95436.18,97051.46,93396.35,95686.26,24.41124
1733875200000,95685.94,99938.62,94613.98,99169.64,21.13813
1733961600000,99231.8,102100.76,97839.95,99688.03,19.25805
1734048000000,99676.03,101438.17,98892.76,101031.78,5.35001
1734134400000,101019.88,102221.0,100201.05,100923.69,13.09393
1734220800000,100946.27,104658.97,100814.09,103783.57,5.16585
1734307200000,103930.07,107400.0,102792.08,105682.5,9.27816
1734393600000,105698.73,107921.17,105019.9,105746.22,8.41492
1734480000000,105753.83,106108.46,99848.27,100021.39,13.03704
1734566400000,100021.39,102608.71,95445.0,97232.33,15.24935
1734652800000,97233.37,98005.54,91817.0,97554.99,16.86587
1734739200000,97560.84,100000.0,96292.71,97140.59,8.02253
1734825600000,96962.97,97280.32,93443.74,95032.52,5.19082
1734912000000,95067.42,97216.25,92300.0,94702.07,8.18956
1734998400000,94711.67,99539.0,93460.87,98595.84,10.39118
1735084800000,98625.0,99438.05,97590.99,99299.29,5.0796
1735171200000,99404.31,99821.29,94672.47,95757.91,7.02744
1735257600000,95696.86,97401.92,93490.88,94185.56,6.10246
1735344000000,94176.01,95590.06,93835.09,95245.07,3.72711
1735430400000,95112.19,95742.18,92936.29,93680.37,5.02756
1735516800000,93571.62,94926.54,91000.0,92729.4,9.25961
1735603200000,92720.27,96246.09,91989.73,93571.47,5.82703
